latitude,longitude,sample_time,x_ec,y_ec,r_ec
44.6406933000315,-11.5139417000075,04-May-2021 08:58:30,242.694402061638,-483.377563819539,540.883020621065
44.6410633,-11.513995000003,04-May-2021 08:59:30,242.690538418806,-483.335526309126,540.843719045095
44.641428300015,-11.5139083,04-May-2021 09:00:30,242.696869933176,-483.294043793716,540.809489045675
44.6420399999451,-11.514208299961,04-May-2021 09:01:30,242.675040969224,-483.225177587576,540.738150830842
44.6426234999892,-11.5145594999914,04-May-2021 09:02:30,242.649483485547,-483.159441568943,540.667936734753
44.6432415000275,-11.5151100000266,04-May-2021 09:03:30,242.609412466863,-483.089876050941,540.587786913865
44.6439549999529,-11.5156166999799,04-May-2021 09:04:30,242.572531081928,-483.00971004532,540.499595590558
44.6444999999948,-11.51587,04-May-2021 09:05:30,242.554102926859,-482.948247526934,540.436400176736
44.6448167000103,-11.5159066999894,04-May-2021 09:06:30,242.55144813884,-482.912126311467,540.402929981796
44.6449917,-11.5158516999886,04-May-2021 09:07:30,242.555471178143,-482.891733798709,540.38651275691
44.6450465,-11.5157312,04-May-2021 09:08:30,242.564264093726,-482.884683484961,540.384159427071
44.6450372999977,-11.5157712999882,04-May-2021 09:09:30,242.561361709113,-482.88473717148,540.38290460316
44.644985,-11.5158932999957,04-May-2021 09:10:30,242.552495156073,-482.889574957323,540.383247805574
44.6449733,-11.515901699997,04-May-2021 09:11:30,242.551901245415,-482.889906143582,540.383277177526
44.6449917,-11.5158916999924,04-May-2021 09:12:30,242.552647270142,-482.886896229841,540.380922357778
44.6450067000167,-11.5159033000034,04-May-2021 09:13:30,242.551820326609,-482.884263714083,540.378198751989
44.6450559999989,-11.5157720000013,04-May-2021 09:14:30,242.561399726746,-482.877823902318,540.376743998145
44.6450472999985,-11.5157512999995,04-May-2021 09:15:30,242.562924952579,-482.877822088456,540.377427014157
44.6450150000503,-11.5158949998055,04-May-2021 09:16:30,242.552478164823,-482.88043986897,540.37507702701
44.6450032999926,-11.5158782999964,04-May-2021 09:17:30,242.553712086418,-482.880771061628,540.3759268398
44.644994999986,-11.51588,04-May-2021 09:18:30,242.553606086694,-482.880724848461,540.375837964498
44.6449916999977,-11.5158717000034,04-May-2021 09:19:30,242.554228312505,-482.880123633418,540.375580011255
44.6450181999974,-11.5157389999927,04-May-2021 09:20:30,242.56390966483,-482.876214619714,540.376432607263
44.6450524999975,-11.5157482000029,04-May-2021 09:21:30,242.563257495488,-482.871439805798,540.371873127152
44.645056,-11.5157082,04-May-2021 09:22:30,242.566188196657,-482.87008379178,540.37197695415
44.6450183,-11.51592,04-May-2021 09:23:30,242.55078217897,-482.873300978039,540.367936440587
44.645015,-11.5159049999951,04-May-2021 09:24:30,242.551892316489,-482.872699764135,540.367897495599
44.6450067,-11.5158932999989,04-May-2021 09:25:30,242.55276213894,-482.872653550392,540.368246631893
44.6450442000021,-11.5157190000013,04-May-2021 09:26:30,242.565472908494,-482.867523536416,540.369368056251
44.6450500000016,-11.5157690000004,04-May-2021 09:27:30,242.561849579818,-482.865912222575,540.366301741811
44.6450523000012,-11.5157506999984,04-May-2021 09:28:30,242.563200031546,-482.864689408874,540.365815246923
44.6449883,-11.5158767000246,04-May-2021 09:29:30,242.554042186932,-482.870825895267,540.367188013851
44.6450067,-11.5158782999948,04-May-2021 09:30:30,242.553943471889,-482.867815981363,540.364454053351
44.6450117,-11.51592,04-May-2021 09:31:30,242.550924569959,-482.866293467623,540.36173844648
44.6450067,-11.5158833000076,04-May-2021 09:32:30,242.553614955947,-482.865880953718,540.362577458329
44.6450480000003,-11.515764000002,04-May-2021 09:33:30,242.56232048571,-482.860329139948,540.361524145225
44.6450362,-11.5157343000054,04-May-2021 09:34:30,242.564501114135,-482.860671426235,540.362808870988
44.644995000019,-11.5158917,04-May-2021 09:35:30,242.553056643683,-482.864277110222,540.360893659386
44.644995,-11.5158850000004,04-May-2021 09:36:30,242.553562353627,-482.86330959859,540.360256094894
44.6450067000168,-11.5158933000114,04-May-2021 09:37:30,242.552975724513,-482.861043382989,540.357967693385
44.645015,-11.5158733,04-May-2021 09:38:30,242.554449975263,-482.859154570946,540.356941618937
44.6450327,-11.5157227999972,04-May-2021 09:39:30,242.56542756845,-482.856222357201,540.359249130179
44.6450273000008,-11.515731799996,04-May-2021 09:40:30,242.564789964441,-482.855854243375,540.358633971543
44.6450401999983,-11.5157582000007,04-May-2021 09:41:30,242.562885247591,-482.853454829752,540.355634874536
44.6449999999944,-11.5158667,04-May-2021 09:42:30,242.555001799601,-482.856949516438,540.355218901719
44.6450117,-11.5159217000075,04-May-2021 09:43:30,242.551014357555,-482.854683302078,540.351403951751
44.6450117,-11.5158983,04-May-2021 09:44:30,242.552736204699,-482.853715788174,540.351312287509
44.6450437999982,-11.5157487999962,04-May-2021 09:45:30,242.563640975401,-482.849185174631,540.352158825195
44.6450443000042,-11.5157606999981,04-May-2021 09:46:30,242.562792185769,-482.84816216006,540.350863656481
44.6450412000015,-11.5157347000001,04-May-2021 09:47:30,242.564703370854,-482.847538746628,540.351164517174
44.644995,-11.5158716999877,04-May-2021 09:48:30,242.554744480976,-482.851699433048,540.350411969505
44.6449999999799,-11.5158833,04-May-2021 09:49:30,242.553917537351,-482.850176921377,540.348680266474
44.6449882999985,-11.5158783000008,04-May-2021 09:50:30,242.554299448929,-482.850508105566,540.349147643414
44.6450033000106,-11.5158967000103,04-May-2021 09:51:30,242.552977312143,-482.84787559048,540.346201768112
44.645050500001,-11.5157680000127,04-May-2021 09:52:30,242.562367373314,-482.841668877645,540.344870680102
44.6450490000006,-11.5157362999999,04-May-2021 09:53:30,242.564693648027,-482.840867863954,540.345199186758
44.6450278000015,-11.5157296999935,04-May-2021 09:54:30,242.565192076207,-482.842253550107,540.346661154034
44.6450232999866,-11.5159066999954,04-May-2021 09:55:30,242.552320283201,-482.84178553786,540.340464833195
44.6450183000045,-11.515906700003,04-May-2021 09:56:30,242.552338081527,-482.841373022135,540.340104203562
44.6450149999852,-11.5158833000152,04-May-2021 09:57:30,242.554059927229,-482.840771810526,540.340339887525
44.6450365000006,-11.5157286999926,04-May-2021 09:58:30,242.565336094327,-482.837417794919,540.342404681901
44.6450440000008,-11.5157507000005,04-May-2021 09:59:30,242.563751796474,-482.835617781158,540.340085023954
44.6450422,-11.5157542999936,04-May-2021 10:00:30,242.563507434661,-482.834850067341,540.339289316034
44.645,-11.5158617,04-May-2021 10:01:30,242.55570409096,-482.8385667536,540.33910753501
44.6450033,-11.5159,04-May-2021 10:02:30,242.552932786082,-482.837232939859,540.336671637368
44.6449917,-11.515885,04-May-2021 10:03:30,242.554042923241,-482.837553025956,540.337455994402
44.6450032999978,-11.51589,04-May-2021 10:04:30,242.553696609353,-482.83529791246,540.335285400718
44.645046000002,-11.5157535000009,04-May-2021 10:05:30,242.563654686539,-482.829590698248,540.334655772447
44.6450480000043,-11.5157297000018,04-May-2021 10:06:30,242.565405662091,-482.828401184093,540.334378893294
44.6450467,-11.5157557,04-May-2021 10:07:30,242.563530074736,-482.827577970827,540.332801309982
44.6450067,-11.5158983000061,04-May-2021 10:08:30,242.553163377219,-482.831050457087,540.331250576708
44.6450033000099,-11.5159049999951,04-May-2021 10:09:30,242.552693265797,-482.830460342086,540.330512228065
44.6450117,-11.5158633000011,04-May-2021 10:10:30,242.555747764655,-482.828560429443,540.33018566432
44.6450245000021,-11.5157232999966,04-May-2021 10:11:30,242.565960721168,-482.826172115466,540.332636234622
44.6450392000022,-11.5157687000029,04-May-2021 10:12:30,242.562672375714,-482.823572901549,540.328837449442
44.6450373000013,-11.5157329999991,04-May-2021 10:13:30,242.56528993998,-482.822816287908,540.329336434598
44.645,-11.5158816999916,04-May-2021 10:14:30,242.554479025878,-482.825989074314,540.327318410892
44.645,-11.5158967,04-May-2021 10:15:30,242.553404485862,-482.825021560412,540.325971495443
44.6450067000101,-11.5159033000034,04-May-2021 10:16:30,242.55294165564,-482.823310345554,540.324234621068
44.645043199996,-11.5157432000013,04-May-2021 10:17:30,242.564618345277,-482.818291333212,540.324991573509
44.6450391999992,-11.5157411999996,04-May-2021 10:18:30,242.564781789378,-482.817767819115,540.324597150973
44.6450272000013,-11.5157457000013,04-May-2021 10:19:30,242.564471886642,-482.818132305135,540.324783722036
44.6450117000125,-11.5158900000065,04-May-2021 10:20:30,242.553981390859,-482.81888528999,540.320747224485
44.6450067,-11.5158450000004,04-May-2021 10:21:30,242.557276205024,-482.81847277764,540.321857687927
44.645,-11.5158999999889,04-May-2021 10:22:30,242.553288764358,-482.818248963899,540.319867692251
44.645,-11.5158717000156,04-May-2021 10:23:30,242.555367439516,-482.817281449995,540.319936278944
44.6450247000001,-11.5157162,04-May-2021 10:24:30,242.566709146398,-482.813572236248,540.32171335385
44.6450357999994,-11.5157477000012,04-May-2021 10:25:30,242.564433034788,-482.811372622579,540.31872603787
44.6450447999993,-11.5157648000042,04-May-2021 10:26:30,242.563205567804,-482.809406108691,540.316417779763
44.6450033,-11.5158866999944,04-May-2021 10:27:30,242.554346298272,-482.813045094868,540.315692370638
44.6450117,-11.5158899999845,04-May-2021 10:28:30,242.554123783443,-482.811145181127,540.313894764391
44.6449949999941,-11.5159,04-May-2021 10:29:30,242.553413355669,-482.812031367878,540.314367719444
44.6450368000018,-11.5157261999946,04-May-2021 10:30:30,242.566087714507,-482.806424053284,540.315047001508
44.6450437999995,-11.5157301999977,04-May-2021 10:31:30,242.565814222954,-482.804679539632,540.313365386246
44.6450392000009,-11.5157363,04-May-2021 10:32:30,242.565387804087,-482.804222625737,540.312765669838
44.6449950000204,-11.5159066999958,04-May-2021 10:33:30,242.552996640366,-482.808161309831,540.310722461253
44.6450067000201,-11.51591,04-May-2021 10:34:30,242.552774124515,-482.805895095958,540.30859753932
44.6450067000022,-11.51588,04-May-2021 10:35:30,242.554976599954,-482.804927584203,540.308721725822
44.6450406999984,-11.5157562000025,04-May-2021 10:36:30,242.564009830609,-482.800186070885,540.308540127939
44.645029500001,-11.5157404999916,04-May-2021 10:37:30,242.565170944347,-482.800461756695,540.309307737464
44.645036,-11.5157417999998,04-May-2021 10:38:30,242.565094073308,-482.798772743062,540.307763987341
44.644995,-11.5158983000065,04-May-2021 10:39:30,242.553715142271,-482.802356229323,540.305857741617
44.645015,-11.5159067,04-May-2021 10:40:30,242.553121232178,-482.799168715422,540.3027428505
44.645018299997,-11.5158867,04-May-2021 10:41:30,242.554595482095,-482.797834902007,540.302212817556
44.6450362000022,-11.5157295000054,04-May-2021 10:42:30,242.566060985785,-482.794880487691,540.304720104575
44.6450307999998,-11.5157394999984,04-May-2021 10:43:30,242.565350559646,-482.794512374057,540.304072232134
44.6450257000025,-11.5157302000017,04-May-2021 10:44:30,242.566045608012,-482.794110960016,540.304025581505
44.6450033000167,-11.51587,04-May-2021 10:45:30,242.555882814213,-482.795629844534,540.300820362844
44.6450067,-11.5158917000044,04-May-2021 10:46:30,242.55432036338,-482.794284932649,540.298917165831
44.6450033,-11.5158800000038,04-May-2021 10:47:30,242.555190186159,-482.793694818909,540.29878034578
44.6450117,-11.5158817000068,04-May-2021 10:48:30,242.555084186477,-482.791794905005,540.297035057852
44.6450366999997,-11.5157316999975,04-May-2021 10:49:30,242.566025368858,-482.788052391291,540.298602806838
44.6450138,-11.5157022999981,04-May-2021 10:50:30,242.568184150722,-482.789626777521,540.300978794373
44.6450222999971,-11.5157092999925,04-May-2021 10:51:30,242.567692192142,-482.787715763935,540.299050330444
44.6450067,-11.51589,04-May-2021 10:52:30,242.554550955281,-482.788479849877,540.293833450719
44.6450066999878,-11.5158800000179,04-May-2021 10:53:30,242.555296978374,-482.787512337486,540.293303827916
44.6450117,-11.5159099999904,04-May-2021 10:54:30,242.553130102683,-482.785989822233,540.290970580892
44.6450349999991,-11.5157327000001,04-May-2021 10:55:30,242.566059339361,-482.782436008588,540.293599501061
44.6450262000004,-11.5157172000034,04-May-2021 10:56:30,242.56720588755,-482.782445294702,540.294122545142
44.6450269999984,-11.5157265000027,04-May-2021 10:57:30,242.566546436742,-482.781388981022,540.292882607843
44.6450067,-11.5158949999977,04-May-2021 10:58:30,242.554293635927,-482.782674767104,540.288530709753
44.6450067,-11.51589,04-May-2021 10:59:30,242.554675547395,-482.781707253364,540.287837627662
44.644995,-11.5158499999948,04-May-2021 11:00:30,242.557606248735,-482.78203843946,540.289449266665
44.6450208000004,-11.515739800007,04-May-2021 11:01:30,242.565649091973,-482.778207125676,540.289636579207
44.6450164999969,-11.515722499992,04-May-2021 11:02:30,242.566926722101,-482.777716912163,540.289772146693
44.6450294999996,-11.5157294999982,04-May-2021 11:03:30,242.566434762652,-482.775306398125,540.287397355581
44.6450269999995,-11.5157064999941,04-May-2021 11:04:30,242.568127480525,-482.774616384395,540.287540754465
44.644995,-11.5158732999939,04-May-2021 11:05:30,242.555998477703,-482.777200870431,540.284404807138
44.645,-11.5158999999985,04-May-2021 11:06:30,242.554071914098,-482.775678356688,540.282179434848
44.6449949999889,-11.5158717000168,04-May-2021 11:07:30,242.556150589868,-482.775265844175,540.282744033056
44.6450386999978,-11.5157244999978,04-May-2021 11:08:30,242.56688786981,-482.769447629287,540.282365671074
44.6450416999998,-11.5157380000005,04-May-2021 11:09:30,242.565922564029,-482.768147115327,540.280770209809
44.6450257000004,-11.515688999994,04-May-2021 11:10:30,242.569508668439,-482.768955601517,540.283102667692
44.644995,-11.5158799999958,04-May-2021 11:11:30,242.555617359706,-482.771395787658,540.279046515328
44.644995,-11.5161317000037,04-May-2021 11:12:30,242.537305721612,-482.770428273918,540.269961299423
44.644985,-11.516556700031,04-May-2021 11:13:30,242.506373933804,-482.770570760176,540.2562034726
44.6449745000023,-11.5169036999853,04-May-2021 11:14:30,242.481122310384,-482.770768746014,540.245046097158
44.6449394999995,-11.517514700022,04-May-2021 11:15:30,242.436645527182,-482.773686232591,540.227692008728
44.6449290000009,-11.5182154999474,04-May-2021 11:16:30,242.385629286893,-482.773884218523,540.204976437873
44.6449212000001,-11.5188889999888,04-May-2021 11:17:30,242.336601093832,-482.773782504875,540.182888755073
44.6448783,-11.5197333000288,04-May-2021 11:18:30,242.275134808958,-482.777576891145,540.158707877217
44.6448782999799,-11.5204432999533,04-May-2021 11:19:30,242.223448601252,-482.776609379476,540.134662483557
44.64487,-11.5211749999941,04-May-2021 11:20:30,242.170182135701,-482.776563163501,540.11073591959
44.6449027,-11.5216858000382,04-May-2021 11:21:30,242.133002171688,-482.771965949758,540.089957180903
44.6448634999997,-11.5222437999844,04-May-2021 11:22:30,242.092384990341,-482.775349635893,540.074773606739
44.6448517000001,-11.5228178000017,04-May-2021 11:23:30,242.050602642985,-482.775691922107,540.056351643697
44.6447933000129,-11.523503300038,04-May-2021 11:24:30,242.000700579665,-482.781206806939,540.038917789277
44.644775,-11.5241749999686,04-May-2021 11:25:30,241.951803475268,-482.782270594469,540.01795896552
44.6447632999971,-11.5248483000105,04-May-2021 11:26:30,241.902789846685,-482.782601781056,539.996296578129
44.6447859999964,-11.525406000059,04-May-2021 11:27:30,241.86219450465,-482.779114567384,539.974994414623
44.6447719999994,-11.5260681999755,04-May-2021 11:28:30,241.813989215531,-482.779701053151,539.95392870994
44.6447607000009,-11.5267247000164,04-May-2021 11:29:30,241.766199005889,-482.779987839239,539.932784372102
44.6447283,-11.5275782999184,04-May-2021 11:30:30,241.704055481332,-482.78261672544,539.90731190491
44.6447133,-11.5282299999843,04-May-2021 11:31:30,241.656614818122,-482.783314211697,539.886699193993
44.6447066999888,-11.5289683000262,04-May-2021 11:32:30,241.602867723645,-482.783079299197,539.862433727245
44.6447153000009,-11.5296586999524,04-May-2021 11:33:30,241.552608837837,-482.781157183958,539.838224441589
44.6446963000003,-11.5304614999923,04-May-2021 11:34:30,241.494164688887,-482.782298670282,539.813096810503
44.6446857999977,-11.5311613000282,04-May-2021 11:35:30,241.443221263103,-482.782496656829,539.790485440513
44.6446590000079,-11.5318069999578,04-May-2021 11:36:30,241.396217545137,-482.784503941795,539.771258119052
44.644595,-11.5326483,04-May-2021 11:37:30,241.334969727756,-482.790640428926,539.749358590883
44.6445617,-11.5333183000358,04-May-2021 11:38:30,241.286196414038,-482.793369215185,539.729993550575
44.6445183000145,-11.5339466999756,04-May-2021 11:39:30,241.240452525482,-482.79721909967,539.712989194325
44.6445,-11.5344175000087,04-May-2021 11:40:30,241.206185464358,-482.79828288754,539.698625035698
44.6444587999958,-11.5349670000501,04-May-2021 11:41:30,241.166187267772,-482.801888574271,539.68397557474
44.6444193000034,-11.5356136999783,04-May-2021 11:42:30,241.119110727356,-482.805305559523,539.665997293118
44.6443432999956,-11.5364017000044,04-May-2021 11:43:30,241.06174435318,-482.812774046647,539.647050740774
44.6442933,-11.5370200000654,04-May-2021 11:44:30,241.016735963575,-482.817356532413,539.631046904719
44.6442367,-11.5376499999844,04-May-2021 11:45:30,240.970875560455,-482.82267161851,539.615321407026
44.6442533000008,-11.5382028000229,04-May-2021 11:46:30,240.930637049653,-482.81986150468,539.594839238247
44.6443237000027,-11.5388782999526,04-May-2021 11:47:30,240.881463219626,-482.811079590568,539.565026570698
44.6443420000011,-11.5394911999933,04-May-2021 11:48:30,240.836848073281,-482.808080777004,539.542426740888
44.6443847000013,-11.54009030003,04-May-2021 11:49:30,240.793237878444,-482.802373563233,539.517854501847
44.6443967000125,-11.5408249999745,04-May-2021 11:50:30,240.739752952246,-482.800074048086,539.491927791646
44.6444117,-11.5411432999985,04-May-2021 11:51:30,240.716591331001,-482.797441535738,539.479236760295
44.6444492000033,-11.541129000005,04-May-2021 11:52:30,240.717650491897,-482.792311521626,539.475118353696
44.6444518000016,-11.5410532000141,04-May-2021 11:53:30,240.723188239571,-482.79105540792,539.476465230984
44.6444555000004,-11.5410542000015,04-May-2021 11:54:30,240.72313321681,-482.789677194314,539.475207281213
44.6444600000028,-11.541466300041,04-May-2021 11:55:30,240.693140839032,-482.788210180297,539.460511933963
44.6444699999877,-11.5421949999712,04-May-2021 11:56:30,240.640092849189,-482.786132668073,539.434986057691
44.6445183,-11.5429433000168,04-May-2021 11:57:30,240.585617528921,-482.779803852965,539.405022566605
44.644568300016,-11.5437300000469,04-May-2021 11:58:30,240.528345823767,-482.773286337453,539.373647062759
44.6445976999987,-11.5441852999802,04-May-2021 11:59:30,240.495207519481,-482.76905542546,539.355083146742
44.6446032999995,-11.5447158000156,04-May-2021 12:00:30,240.456592951823,-482.76746631164,539.336443811245
44.6446163000023,-11.5452701999629,04-May-2021 12:01:30,240.416237931583,-482.765055797416,539.316295470717
44.6446629999986,-11.5458984999864,04-May-2021 12:02:30,240.370501319189,-482.758904584097,539.290402157943
44.6446900000123,-11.5467600000288,04-May-2021 12:03:30,240.307782486238,-482.754940068829,539.258901163728
44.644695,-11.5473716999598,04-May-2021 12:04:30,240.263254734947,-482.753417556292,539.237696881541
44.6447552999994,-11.5478577999944,04-May-2021 12:05:30,240.227873488663,-482.745756742613,539.215074765055
44.6447943000006,-11.5485085000335,04-May-2021 12:06:30,240.180505649962,-482.740460228739,539.189231379973
44.6448239999983,-11.5491916999635,04-May-2021 12:07:30,240.130771086262,-482.73619601509,539.163261142302
44.6448499999999,-11.5498703000021,04-May-2021 12:08:30,240.081371498385,-482.732342501171,539.137811173742
44.644861700019,-11.550743300038,04-May-2021 12:09:30,240.017815206557,-482.730076285314,539.107482944685
44.6448667000089,-11.5514266999775,04-May-2021 12:10:30,239.968066077654,-482.728553772536,539.083972461039
44.6449055000003,-11.5519478000087,04-May-2021 12:11:30,239.930136042294,-482.723279459749,539.062366256121
44.6449717,-11.5526652000492,04-May-2021 12:12:30,239.877910939256,-482.714963746036,539.031676602515
44.6450008,-11.5533799999734,04-May-2021 12:13:30,239.82587518332,-482.710766132133,539.004762638806
44.6450195000005,-11.5540790000185,04-May-2021 12:14:30,239.774990014914,-482.70772291834,538.979398123584
44.6450566999833,-11.5549116999425,04-May-2021 12:15:30,239.714368480092,-482.702626206344,538.94786742533
44.6450867,-11.5556732999822,04-May-2021 12:16:30,239.658924620304,-482.698328690747,538.919360081822
44.6451483,-11.5564350000409,04-May-2021 12:17:30,239.603473476875,-482.690523577006,538.887711915226
44.6452174999945,-11.5572109999248,04-May-2021 12:18:30,239.546980983682,-482.681874863715,538.854849120194
44.6452866999987,-11.5583029999861,04-May-2021 12:19:30,239.467476551074,-482.673226149503,538.811762647502
44.6453582,-11.5594022000523,04-May-2021 12:20:30,239.387447795724,-482.66432213562,538.768222916671
44.6454497999961,-11.5604292999446,04-May-2021 12:21:30,239.312669559062,-482.653187022154,538.725025179012
44.645515,-11.561695,04-May-2021 12:22:30,239.220515849555,-482.644982307975,538.676743650951
44.6455833,-11.5627767000415,04-May-2021 12:23:30,239.141761490673,-482.636433494234,538.634114241658
44.6456376999913,-11.5636401999515,04-May-2021 12:24:30,239.078897022263,-482.629427581298,538.599928860776
44.6457072000013,-11.5647538000132,04-May-2021 12:25:30,238.99781962249,-482.620745566441,538.556164049221
44.6457978000081,-11.5658848000909,04-May-2021 12:26:30,238.915475109148,-482.609721451953,538.509746881671
44.6458787999978,-11.5670501999553,04-May-2021 12:27:30,238.830625515541,-482.599762939193,538.463182467576
44.6459417,-11.5683883000335,04-May-2021 12:28:30,238.733199451594,-482.591813525204,538.412851817209
44.646030000033,-11.5695633000905,04-May-2021 12:29:30,238.647650747463,-482.581044707804,538.365271835544
44.6461432999948,-11.570804999966,04-May-2021 12:30:30,238.557244792311,-482.567500898132,538.313061299805
44.6462323000028,-11.5719445000378,04-May-2021 12:31:30,238.474281287705,-482.556654383504,538.266576637904
44.6463296999893,-11.5731779998914,04-May-2021 12:32:30,238.384472479084,-482.544875471104,538.216233090897
44.6464356999983,-11.5745169999803,04-May-2021 12:33:30,238.286980874058,-482.532141956362,538.161642329764
44.6465111999788,-11.5757972005351,04-May-2021 12:34:30,238.193771201182,-482.522793944785,538.111995141645
44.6465633,-11.5772366999175,04-May-2021 12:35:30,238.088960981111,-482.516043328528,538.059555635325
44.6466582999993,-11.5785316999944,04-May-2021 12:36:30,237.994673569264,-482.50453081487,538.007515657744
44.6467555000033,-11.5796457000704,04-May-2021 12:37:30,237.913567039431,-482.492774100674,537.961097516159
44.6468356999953,-11.5809437999402,04-May-2021 12:38:30,237.819053892752,-482.482904387664,537.910452975957
44.6469170000011,-11.5820185000084,04-May-2021 12:39:30,237.740809289795,-482.472912573276,537.866901536715
44.6469975000012,-11.5831292000789,04-May-2021 12:40:30,237.659943074785,-482.463009559526,537.822279322403
44.6470817,-11.5845482999427,04-May-2021 12:41:30,237.556618399723,-482.452695845756,537.767375985518
44.6471467000056,-11.5857383000242,04-May-2021 12:42:30,237.469977355518,-482.444513331394,537.721766891388
44.6472602000094,-11.5867662000845,04-May-2021 12:43:30,237.395140848579,-482.430947317233,537.676549449499
44.6473494999977,-11.5877987999678,04-May-2021 12:44:30,237.319962088531,-482.420067504629,537.633598221756
44.6474160000021,-11.5885860000218,04-May-2021 12:45:30,237.262653970365,-482.411718490392,537.600812039857
44.6474826999981,-11.5892444999563,04-May-2021 12:46:30,237.214718123372,-482.403347276934,537.572145817044
44.6475282999963,-11.5900132999851,04-May-2021 12:47:30,237.158749942003,-482.397318163393,537.542040444548
44.6475867000081,-11.5905350000246,04-May-2021 12:48:30,237.12077621251,-482.389868248344,537.518602003947
44.6476233000201,-11.5910516999461,04-May-2021 12:49:30,237.083166604371,-482.384838133107,537.497497620091
44.6476510000004,-11.5914116999962,04-May-2021 12:50:30,237.056968280796,-482.380795921559,537.482314578256
44.6476489999953,-11.5919467000322,04-May-2021 12:51:30,237.018026011608,-482.380050408378,537.46447109221
44.6476522999997,-11.5924989999688,04-May-2021 12:52:30,236.977823919511,-482.378716593992,537.445546313758
44.6476309999997,-11.5929883000014,04-May-2021 12:53:30,236.942209641209,-482.380113380246,537.431097438916
44.6476017,-11.5935717000251,04-May-2021 12:54:30,236.899742761395,-482.382398166471,537.414426845103
44.6476133,-11.594019999982,04-May-2021 12:55:30,236.867114213246,-482.380143052567,537.398020285827
44.6476480000013,-11.5943028000078,04-May-2021 12:56:30,236.846537792476,-482.375323838678,537.384625303657
44.6476847999996,-11.5948017000317,04-May-2021 12:57:30,236.810224418302,-482.370271525135,537.364086295576
44.647718799998,-11.5953301999745,04-May-2021 12:58:30,236.771755502503,-482.365530011405,537.342878195032
44.6477367999992,-11.595877500012,04-May-2021 12:59:30,236.731917515808,-482.362564497528,537.322663210239
44.6477499999838,-11.5965216999671,04-May-2021 13:00:30,236.685023029821,-482.360131785339,537.299820270393
44.6477999999933,-11.5970299999889,04-May-2021 13:01:30,236.648025123813,-482.353614270542,537.27767215366
44.6478517999993,-11.5973730000161,04-May-2021 13:02:30,236.623064785292,-482.346896956129,537.260647908993
44.6478761999983,-11.597909299972,04-May-2021 13:03:30,236.584027852626,-482.343221042341,537.240155908392
44.6478964999999,-11.5984466999943,04-May-2021 13:04:30,236.544910810311,-482.340000228424,537.22003932338
44.6479114999991,-11.5990078000273,04-May-2021 13:05:30,236.504067872729,-482.337367714765,537.199693237401
44.6479154999993,-11.5995599999678,04-May-2021 13:06:30,236.463873062603,-482.335956200844,537.180731139856
44.6479217,-11.60027,04-May-2021 13:07:30,236.412186847057,-482.334300487025,537.15649443725
44.6479099999882,-11.6007850000476,04-May-2021 13:08:30,236.374701028073,-482.334631674594,537.140294707795
44.647907300002,-11.6011782999846,04-May-2021 13:09:30,236.346077721747,-482.333963859154,537.12709962032
44.6479222000001,-11.6017012000061,04-May-2021 13:10:30,236.308016606499,-482.331342445632,537.107999026176
44.6479418000038,-11.6021992000386,04-May-2021 13:11:30,236.271768771997,-482.328199331472,537.089229634135
44.6479218000009,-11.6026226999806,04-May-2021 13:12:30,236.240946224238,-482.329451817893,537.076795964854
44.6478982999956,-11.6032100000157,04-May-2021 13:13:30,236.198195335634,-482.331092804743,537.059466508159
44.6479217,-11.6036517000246,04-May-2021 13:14:30,236.166047412544,-482.327527890512,537.042126942977
44.6479093000022,-11.6039912999851,04-May-2021 13:15:30,236.141334675559,-482.327936776364,537.031627129445
44.647895799999,-11.6045478000201,04-May-2021 13:16:30,236.100826721575,-482.328467762978,537.01429328575
44.6478472000027,-11.6051132999562,04-May-2021 13:17:30,236.059663371826,-482.332894848665,537.000173300077
44.6477545000004,-11.6056787999919,04-May-2021 13:18:30,236.018500014822,-482.342217035173,536.99045306565
44.6477026999976,-11.6063067000338,04-May-2021 13:19:30,235.972792530103,-482.346999321747,536.974661012183
44.6476166999871,-11.6070999999495,04-May-2021 13:20:30,235.915040204445,-482.355577809013,536.956990491912
44.6475067000007,-11.6077082999981,04-May-2021 13:21:30,235.870760041259,-482.366820293753,536.947636890923
44.647442499995,-11.6081475000342,04-May-2021 13:22:30,235.838794172571,-482.372978980653,536.939128474953
44.6473720000022,-11.6087209999681,04-May-2021 13:23:30,235.797048242565,-482.379836965948,536.926955061116
44.6472981999991,-11.6093503000035,04-May-2021 13:24:30,235.751238806745,-482.387061252549,536.913329563334
44.6472047999988,-11.6099812000555,04-May-2021 13:25:30,235.705312853637,-482.396461138844,536.901611309475
44.6471367,-11.6108366999754,04-May-2021 13:26:30,235.643030964924,-482.403052724806,536.880194569094
44.647055,-11.6114500000112,04-May-2021 13:27:30,235.598386689916,-482.411153911065,536.867880608159
44.6470061999944,-11.6118995000376,04-May-2021 13:28:30,235.565670749646,-482.415603197948,536.857522481124
44.6469168000034,-11.6124262999848,04-May-2021 13:29:30,235.527325631855,-482.424559083042,536.848746227242
44.6468226999988,-11.6130103000197,04-May-2021 13:30:30,235.484815057693,-482.434036669816,536.838614352851
44.6467560000033,-11.6137011999451,04-May-2021 13:31:30,235.434519760672,-482.44047285541,536.822338342854
